tier,tier_label,n,iteration,format,compression,encoded_bytes,payload_bytes,framing_overhead_bytes,git_sha
1,arithmetic-shallow,1000,744,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,744,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,744,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,745,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,745,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,745,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,746,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,746,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,746,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,747,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,747,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,747,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,748,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,748,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,748,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,749,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,749,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,749,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,750,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,750,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,750,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,751,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,751,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,751,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,752,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,752,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,752,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,753,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,753,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,753,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,754,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,754,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,754,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,755,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,755,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,755,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,756,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,756,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,756,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,757,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,757,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,757,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,758,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,758,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,758,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,759,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,759,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,759,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,760,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,760,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,760,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,761,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,761,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,761,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,762,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,762,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,762,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,763,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,763,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,763,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,764,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,764,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,764,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,765,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,765,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,765,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,766,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,766,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,766,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,767,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,767,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,767,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,768,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,768,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,768,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,769,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,769,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,769,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,770,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,770,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,770,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,771,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,771,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,771,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,772,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,772,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,772,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,773,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,773,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,773,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,774,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,774,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,774,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,775,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,775,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,775,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,776,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,776,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,776,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,777,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,777,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,777,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,778,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,778,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,778,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,779,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,779,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,779,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,780,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,780,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,780,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,781,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,781,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,781,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,782,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,782,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,782,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,783,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,783,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,783,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,784,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,784,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,784,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,785,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,785,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,785,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,786,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,786,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,786,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,787,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,787,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,787,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,788,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,788,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,788,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,789,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,789,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,789,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,790,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,790,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,790,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,791,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,791,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,791,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,792,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,792,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,792,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,793,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,793,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,793,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,794,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,794,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,794,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,795,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,795,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,795,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,796,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,796,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,796,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,797,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,797,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,797,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,798,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,798,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,798,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,799,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,799,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,799,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,800,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,800,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,800,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,801,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,801,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,801,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,802,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,802,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,802,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,803,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,803,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,803,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,804,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,804,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,804,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,805,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,805,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,805,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,806,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,806,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,806,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,807,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,807,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,807,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,808,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,808,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,808,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,809,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,809,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,809,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,810,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,810,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,810,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,811,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,811,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,811,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,812,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,812,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,812,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,813,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,813,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,813,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,814,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,814,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,814,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,815,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,815,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,815,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,816,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,816,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,816,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,817,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,817,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,817,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,818,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,818,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,818,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,819,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,819,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,819,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,820,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,820,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,820,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,821,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,821,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,821,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,822,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,822,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,822,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,823,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,823,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,823,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,824,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,824,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,824,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,825,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,825,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,825,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,826,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,826,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,826,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,827,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,827,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,827,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,828,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,828,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,828,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,829,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,829,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,829,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,830,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,830,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,830,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,831,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,831,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,831,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,832,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,832,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,832,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,833,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,833,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,833,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,834,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,834,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,834,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,835,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,835,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,835,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,836,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,836,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,836,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,837,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,837,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,837,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,838,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,838,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,838,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,839,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,839,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,839,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,840,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,840,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,840,literal,gzip,104,79,25,99e8202
1,arithmetic-shallow,1000,841,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,841,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,841,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,842,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,842,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,842,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,843,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,843,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,843,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,844,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,844,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,844,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,845,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,845,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,845,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,846,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,846,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,846,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,847,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,847,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,847,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,848,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,848,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,848,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,849,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,849,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,849,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,850,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,850,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,850,literal,gzip,105,80,25,99e8202
1,arithmetic-shallow,1000,851,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,851,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,851,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,852,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,852,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,852,literal,gzip,106,81,25,99e8202
1,arithmetic-shallow,1000,853,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,853,literal,none,118,93,25,99e8202
1,arithmetic-shallow,1000,853,literal,gzip,107,82,25,99e8202
1,arithmetic-shallow,1000,854,compact,none,33,4,29,99e8202
1,arithmetic-shallow,1000,854,literal,none,118,93,25,99e8202
